url_length,domain_length,num_digits,num_dots,num_hyphens,has_https,num_subdirs,num_query_params,contains_login,contains_secure,contains_account,contains_update,contains_verify,label
38,18,10,2,0,1,1,1,0,0,0,0,0,0
35,20,9,3,0,1,0,1,0,0,0,0,0,1
34,16,9,2,0,1,2,0,0,0,0,1,0,1
25,17,3,2,0,1,0,0,0,1,0,0,0,1
38,25,8,3,0,0,0,1,0,0,0,0,0,1
44,22,13,3,0,0,2,1,0,0,0,0,0,0
24,16,3,2,0,1,0,0,0,0,0,0,0,0
33,13,10,2,0,1,1,1,0,0,0,0,0,0
26,19,5,3,0,0,0,0,0,0,0,0,0,1
37,24,8,3,0,1,1,0,0,0,1,0,0,1
31,13,9,2,0,1,2,0,0,0,0,0,0,1
38,15,12,2,0,1,3,0,0,0,0,0,0,1
20,13,3,2,0,0,0,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,1,0,0,0,1
40,22,11,3,0,1,2,0,0,0,0,0,0,0
20,12,2,2,0,1,0,0,0,0,0,0,0,1
50,23,19,3,0,1,4,0,0,0,0,0,0,1
41,13,14,2,0,1,4,0,0,0,0,0,0,1
46,17,14,2,0,1,3,1,0,0,0,0,0,0
28,20,5,3,0,1,0,0,0,0,0,0,0,1
39,17,11,2,0,1,3,0,0,0,1,0,0,0
40,20,12,3,0,1,1,1,0,0,0,0,0,1
41,23,14,3,0,1,2,0,0,0,0,0,0,1
44,24,12,3,0,1,1,1,0,0,0,0,0,1
32,13,9,2,0,1,1,1,0,0,0,0,0,0
27,13,7,2,0,0,0,1,0,0,0,0,0,1
32,13,9,2,0,1,1,1,0,0,0,0,0,0
22,15,3,2,0,0,0,0,0,0,0,0,0,0
49,26,14,3,0,1,3,0,0,0,0,0,0,0
41,22,12,3,0,0,1,1,0,0,0,0,0,0
32,14,9,2,0,1,2,0,0,0,0,0,0,0
45,25,12,3,0,1,1,1,0,0,0,0,0,0
29,21,5,3,0,1,0,0,1,0,0,0,0,1
39,21,10,3,0,1,2,0,0,0,0,0,0,1
48,20,17,3,0,1,4,0,0,0,0,0,0,0
40,14,13,2,0,1,4,0,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,1
40,17,12,2,0,1,3,0,0,0,0,0,0,1
28,16,6,2,0,0,1,0,0,1,0,0,0,0
35,21,8,3,0,0,0,1,0,0,0,1,0,0
37,13,13,2,0,0,2,1,0,0,0,0,0,0
48,20,15,3,0,1,4,0,0,0,0,0,0,0
49,24,15,3,0,1,2,1,0,0,0,0,0,1
28,13,7,2,0,1,0,1,0,0,0,0,0,1
31,18,5,2,0,1,1,0,0,0,0,0,0,1
44,21,14,3,0,1,3,0,1,0,0,0,0,1
28,20,5,3,0,1,0,0,0,0,0,0,0,0
32,19,7,3,0,1,1,0,0,0,0,0,0,1
25,17,3,2,0,1,0,0,0,0,1,0,0,1
24,16,3,2,0,1,0,0,0,1,0,0,0,0
51,23,20,3,0,1,4,0,0,0,0,0,0,0
41,16,13,2,0,1,2,1,0,0,0,0,0,1
23,15,2,2,0,1,0,0,0,0,0,0,0,0
38,23,12,3,0,1,0,1,0,0,0,0,0,0
48,22,15,3,0,1,4,0,0,0,0,0,0,0
55,20,21,3,0,1,4,1,0,0,0,0,0,1
49,22,16,3,0,1,4,0,0,0,0,0,0,1
44,17,14,2,0,1,4,0,0,0,1,0,0,0
50,16,19,2,0,0,4,1,0,0,0,0,0,1
39,22,10,3,0,1,2,0,0,0,0,0,0,0
34,14,10,2,0,1,1,1,0,0,0,0,0,1
46,26,12,3,0,1,1,1,0,0,0,0,0,1
37,22,9,3,0,1,0,1,0,0,0,0,0,0
30,22,4,3,0,1,0,0,0,0,0,1,0,0
41,19,14,3,0,0,3,0,0,0,0,0,0,0
39,16,12,2,0,1,3,0,0,0,0,0,0,1
48,22,15,3,0,1,4,0,0,0,0,1,0,0
55,21,20,3,0,1,4,1,0,0,0,0,0,0
47,17,16,2,0,1,3,1,0,0,0,1,0,1
34,15,9,2,0,1,1,1,1,0,0,0,0,0
35,22,8,3,0,1,1,0,0,0,0,0,0,0
40,15,13,2,0,1,2,1,1,0,0,0,0,0
31,13,9,2,0,1,2,0,0,0,0,0,0,1
49,21,17,3,0,1,4,0,0,0,0,0,0,0
36,17,9,2,0,1,1,1,0,0,0,1,0,0
28,21,5,3,0,0,0,0,0,0,0,0,0,0
48,23,15,3,0,1,2,1,0,0,0,1,0,1
32,20,7,3,0,1,1,0,0,0,0,0,0,1
46,23,14,3,0,1,3,0,0,0,0,0,0,0
51,26,15,3,0,1,2,1,0,0,0,0,0,0
30,17,6,2,0,1,1,0,0,0,0,0,0,1
44,14,16,2,0,1,3,1,0,0,0,0,0,1
53,23,21,3,0,1,3,1,0,0,0,0,0,1
32,20,7,3,0,1,1,0,0,0,0,0,0,0
44,17,14,2,0,1,4,0,0,0,0,1,0,1
27,16,4,2,0,1,1,0,0,0,0,0,0,0
54,25,17,3,0,1,3,1,0,0,0,0,0,1
44,21,14,3,0,1,3,0,1,0,0,0,0,1
39,21,11,3,0,1,2,0,0,0,0,0,0,0
45,20,15,3,0,1,2,1,0,0,0,0,0,1
40,22,11,3,0,1,2,0,0,0,0,0,0,1
32,19,6,2,0,1,1,0,0,0,0,0,0,0
37,19,11,3,0,1,2,0,0,0,0,0,0,0
42,15,14,2,0,0,4,0,0,1,0,0,0,1
51,22,18,3,0,0,3,1,0,0,0,0,0,0
41,20,12,3,0,1,3,0,0,0,0,0,0,0
33,16,9,2,0,0,2,0,0,0,0,0,0,0
54,19,21,3,0,1,4,1,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,1
39,25,9,3,0,0,0,1,0,0,0,0,0,0
32,14,9,2,0,1,2,0,0,0,0,0,0,0
43,23,12,3,0,1,1,1,0,0,1,0,0,1
37,17,10,2,0,1,1,1,0,0,0,1,0,1
41,22,11,3,0,1,1,1,0,0,0,0,0,1
34,21,8,3,0,1,1,0,0,0,0,0,0,0
38,15,12,2,0,1,3,0,1,0,0,0,0,0
51,22,17,3,0,1,3,1,0,0,0,0,0,1
57,22,21,3,0,1,4,1,0,0,0,0,0,0
35,17,9,2,0,1,2,0,0,0,0,0,0,0
41,13,15,2,0,1,4,0,0,0,0,0,0,1
29,16,6,2,0,1,1,0,0,1,0,0,0,1
43,16,14,2,0,1,4,0,0,0,0,1,0,0
50,25,15,3,0,1,2,1,0,0,0,0,0,0
49,21,17,3,0,1,4,0,0,0,0,0,0,1
29,17,6,3,0,0,1,0,0,0,0,0,0,1
48,20,17,3,0,1,4,0,0,0,0,0,0,0
41,21,11,3,0,1,1,1,0,1,0,0,0,0
48,23,14,3,0,1,2,1,0,0,0,0,0,1
28,13,7,2,0,1,0,1,0,0,0,0,0,0
31,19,8,3,0,0,1,0,0,0,0,0,0,1
42,23,11,3,0,0,1,1,0,0,0,0,0,0
41,13,15,2,0,1,4,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,0,0,1,0,1
45,16,16,2,0,0,3,1,0,0,0,0,0,0
33,15,9,2,0,1,2,0,0,0,0,0,0,0
39,14,13,2,0,1,2,1,0,0,0,0,0,0
47,20,16,3,0,1,4,0,0,0,0,0,0,0
32,14,9,2,0,1,2,0,0,0,0,0,0,0
40,22,11,3,0,1,2,0,0,0,0,1,0,1
46,19,16,3,0,1,4,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,0,0,0,0,0
33,20,8,3,0,1,1,0,0,0,0,0,0,0
40,22,10,3,0,1,2,0,0,0,0,0,0,1
36,23,11,3,0,0,0,1,0,0,0,0,0,1
56,22,20,3,0,1,4,1,0,0,0,0,0,1
41,22,11,3,0,1,1,1,0,0,0,1,0,1
39,19,10,2,0,1,1,1,0,0,0,0,0,0
37,25,8,3,0,0,1,0,0,0,0,0,0,1
44,19,14,3,0,1,2,1,0,0,0,0,0,0
36,13,11,2,0,1,3,0,0,0,0,0,0,1
43,25,11,3,0,1,2,0,0,0,0,0,0,0
48,14,19,2,0,0,4,1,0,0,0,0,0,1
49,22,17,3,0,0,4,0,0,0,0,0,0,1
51,16,19,2,0,1,4,1,0,1,0,0,0,1
29,21,4,3,0,1,0,0,0,0,0,0,0,1
44,21,14,3,0,1,3,0,1,0,0,0,0,1
33,15,9,2,0,1,2,0,1,0,0,0,0,1
52,24,16,3,0,1,4,0,0,0,0,0,0,1
29,16,6,2,0,1,1,0,0,0,0,0,0,0
27,15,5,2,0,1,1,0,0,0,0,0,0,1
36,16,10,2,0,1,1,1,0,0,0,1,0,0
59,25,21,3,0,0,4,1,0,0,0,0,0,0
47,18,16,3,0,1,3,1,0,0,0,0,0,0
40,23,13,3,0,1,2,0,0,0,0,0,0,0
40,20,12,3,0,1,1,1,0,0,0,0,0,1
37,23,9,3,0,0,0,1,0,0,0,0,0,0
27,19,4,3,0,1,0,0,0,0,0,0,0,0
22,14,3,2,0,1,0,0,0,0,0,0,0,1
50,23,17,3,0,0,4,0,0,0,0,0,0,1
51,17,18,3,0,1,4,1,0,0,0,0,0,1
43,16,14,2,0,1,4,0,0,0,0,0,0,0
33,16,8,2,0,0,2,0,0,0,0,0,0,1
47,22,15,3,0,1,2,1,0,0,0,0,0,1
35,22,8,3,0,1,1,0,0,0,0,0,0,1
56,22,21,3,0,0,4,1,0,0,0,0,0,0
38,23,8,3,0,1,0,1,0,0,0,0,0,0
39,20,11,3,0,1,1,1,0,0,0,0,0,1
44,14,16,2,0,1,3,1,0,0,0,0,0,1
42,15,14,2,0,0,4,0,0,0,0,1,0,1
41,26,9,3,0,1,0,1,0,0,0,0,0,0
41,16,13,2,0,1,2,1,0,0,0,1,0,0
48,20,15,2,0,1,4,0,0,0,0,0,0,0
34,19,9,3,0,1,0,1,0,0,0,0,0,1
36,23,8,3,0,1,1,0,0,0,1,0,0,1
29,14,7,2,0,1,0,1,0,0,0,0,0,1
34,14,10,2,0,1,1,1,0,0,0,0,0,0
37,17,10,2,0,1,1,1,0,0,1,0,0,0
48,25,14,3,0,1,3,0,0,0,0,0,0,1
45,22,14,3,0,1,3,0,0,1,0,0,0,1
40,15,13,2,0,1,2,1,1,0,0,0,0,1
35,20,9,3,0,1,0,1,0,0,0,0,0,1
55,25,18,3,0,1,3,1,0,0,0,0,0,0
51,21,18,3,0,1,3,1,1,0,0,0,0,0
35,15,10,2,0,1,1,1,1,0,0,0,0,1
50,21,18,3,0,0,3,1,1,0,0,0,0,0
33,25,5,3,0,1,0,0,0,0,0,0,0,1
31,16,7,2,0,1,0,1,0,0,0,0,0,0
38,20,11,3,0,1,2,0,0,0,0,0,0,0
27,19,5,3,0,1,0,0,0,0,0,0,0,0
37,21,9,3,0,1,2,0,1,0,0,0,0,0
52,24,17,3,0,1,4,0,0,0,0,0,0,1
36,16,10,2,0,1,1,1,0,0,0,0,0,0
24,16,3,2,0,1,0,0,0,0,0,1,0,1
46,22,14,3,0,1,2,1,0,0,0,1,0,1
24,16,3,2,0,1,0,0,0,0,0,0,0,0
33,25,5,3,0,1,0,0,0,0,0,0,0,1
31,23,8,3,0,1,0,0,0,0,0,0,0,1
32,18,7,2,0,0,0,1,0,0,1,0,0,0
51,21,17,3,0,1,3,1,0,0,0,0,0,0
46,22,15,3,0,0,2,1,0,0,0,0,0,1
34,22,8,3,0,0,1,0,0,0,0,0,0,0
41,23,11,3,0,1,2,0,0,0,1,0,0,0
36,18,9,3,0,0,1,1,0,0,0,0,0,1
40,26,9,3,0,0,0,1,0,0,0,0,0,1
40,24,10,3,0,0,2,0,0,0,0,0,0,0
43,13,15,2,0,1,3,1,0,0,0,0,0,0
47,19,16,3,0,1,4,0,0,0,0,0,0,1
36,17,10,2,0,0,1,1,0,0,1,0,0,1
27,20,5,3,0,0,0,0,0,0,0,0,0,0
42,17,13,2,0,1,2,1,0,0,0,1,0,1
50,16,18,2,0,1,4,1,0,1,0,0,0,1
30,16,7,2,0,0,0,1,0,0,0,1,0,0
30,17,6,2,0,1,1,0,0,0,1,0,0,0
56,22,20,3,0,1,4,1,0,0,0,1,0,1
46,22,14,3,0,1,2,1,0,0,0,0,0,0
34,17,9,2,0,0,2,0,0,0,1,0,0,0
37,24,8,3,0,1,1,0,0,0,0,0,0,0
45,23,16,3,0,1,3,0,0,0,0,0,0,0
58,25,19,3,0,1,4,1,0,0,0,0,0,0
57,22,21,3,0,1,4,1,0,1,0,0,0,0
51,17,18,2,0,1,4,1,0,0,1,0,0,1
38,18,11,3,0,1,1,1,0,0,0,0,0,1
56,22,20,3,0,1,4,1,0,0,0,0,0,0
51,21,18,3,0,1,3,1,1,0,0,0,0,0
38,16,12,2,0,0,3,0,1,0,0,0,0,0
41,17,11,2,0,1,2,1,0,0,0,0,0,1
39,15,12,2,0,1,2,1,1,0,0,0,0,0
52,22,18,3,0,1,3,1,0,0,0,1,0,0
44,16,15,2,0,1,4,0,0,0,0,1,0,0
39,14,13,2,0,1,2,1,0,0,0,0,0,1
43,23,11,3,0,1,1,1,0,0,0,0,0,1
46,19,15,2,0,0,4,0,0,0,0,0,0,0
31,13,9,2,0,1,2,0,0,0,0,0,0,1
40,22,11,3,0,1,2,0,0,0,0,1,0,1
33,19,9,3,0,0,0,1,0,0,0,0,0,0
57,22,21,3,0,1,4,1,0,1,0,0,0,0
39,21,10,3,0,1,2,0,0,0,0,0,0,0
50,25,15,3,0,1,2,1,0,0,0,0,0,0
39,20,12,3,0,0,1,1,0,0,0,0,0,1
47,22,17,3,0,1,2,1,0,0,0,0,0,1
51,17,19,2,0,0,4,1,0,0,0,0,0,1
49,19,18,3,0,1,3,1,0,0,0,0,0,0
43,18,13,2,0,1,2,1,0,0,0,0,0,1
50,20,18,3,0,1,3,1,0,0,0,0,0,1
34,17,8,2,0,1,2,0,0,0,1,0,0,0
44,14,16,2,0,1,3,1,0,0,0,0,0,0
36,21,9,3,0,1,0,1,1,0,0,0,0,1
39,14,13,2,0,1,2,1,0,0,0,0,0,1
42,25,11,3,0,0,2,0,0,0,0,0,0,1
36,13,12,2,0,1,3,0,0,0,0,0,0,1
46,17,16,2,0,0,3,1,0,0,1,0,0,0
48,14,18,2,0,1,4,1,0,0,0,0,0,1
27,19,3,2,0,1,0,0,0,0,0,0,0,0
43,16,15,2,0,0,4,0,0,0,0,0,0,1
46,19,16,3,0,0,3,1,0,0,0,0,0,0
48,20,17,3,0,1,4,0,0,0,0,0,0,1
27,19,4,3,0,1,0,0,0,0,0,0,0,1
40,20,11,3,0,1,1,1,0,0,0,0,0,0
38,25,8,3,0,1,1,0,0,0,0,0,0,0
52,22,18,3,0,1,3,1,0,1,0,0,0,1
45,21,14,3,0,1,2,1,0,0,0,0,0,1
32,16,7,2,0,1,2,0,0,1,0,0,0,1
21,14,3,2,0,0,0,0,0,0,0,0,0,1
48,20,17,3,0,1,4,0,0,0,0,0,0,0
45,23,17,3,0,0,3,0,0,0,0,0,0,1
35,22,8,3,0,1,1,0,0,0,0,0,0,0
44,21,13,3,0,1,3,0,0,0,0,0,0,0
32,14,9,2,0,1,2,0,0,0,0,0,0,0
23,15,3,2,0,1,0,0,1,0,0,0,0,1
53,19,18,2,0,1,4,1,0,0,0,0,0,0
55,20,21,3,0,1,4,1,0,0,0,0,0,1
37,20,11,3,0,0,2,0,0,0,0,0,0,0
32,19,8,3,0,1,1,0,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,0
37,17,10,3,0,1,1,1,0,0,0,0,0,1
50,15,19,2,0,1,4,1,0,0,0,0,0,0
40,16,15,2,0,0,2,1,0,0,0,0,0,0
46,19,17,3,0,0,4,0,0,0,0,0,0,1
35,22,7,3,0,1,1,0,0,0,1,0,0,1
22,15,3,2,0,0,0,0,1,0,0,0,0,0
34,19,9,3,0,1,0,1,0,0,0,0,0,0
48,20,17,3,0,0,3,1,0,0,0,0,0,1
35,16,9,2,0,1,1,1,0,1,0,0,0,1
49,21,17,3,0,0,3,1,1,0,0,0,0,1
35,22,8,3,0,1,1,0,0,0,0,0,0,0
39,21,10,3,0,1,2,0,0,0,0,0,0,1
40,21,11,3,0,0,1,1,0,0,0,0,0,0
29,16,6,2,0,0,0,1,0,0,0,0,0,1
45,20,15,3,0,1,2,1,0,0,0,0,0,0
32,19,8,3,0,1,1,0,0,0,0,0,0,1
51,17,21,2,0,1,4,1,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,0,0,0,0,0
30,22,7,3,0,1,0,0,0,0,0,0,0,1
52,22,18,3,0,1,3,1,0,0,0,0,0,1
21,14,3,2,0,0,0,0,0,0,0,0,0,1
27,19,4,3,0,1,0,0,0,0,0,0,0,0
46,21,15,3,0,1,2,1,1,0,0,0,0,0
28,21,5,3,0,0,0,0,0,0,0,0,0,1
27,19,3,2,0,1,0,0,0,0,0,0,0,1
37,19,9,2,0,1,2,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,1,0,0,0,0
26,13,6,2,0,1,1,0,0,0,0,0,0,1
39,18,11,3,0,1,3,0,0,0,0,0,0,0
41,15,13,2,0,1,4,0,1,0,0,0,0,1
31,13,9,2,0,1,2,0,0,0,0,0,0,1
37,14,12,2,0,1,3,0,0,0,0,0,0,0
35,22,8,3,0,1,1,0,0,0,0,1,0,1
55,22,19,3,0,1,4,1,0,0,0,0,0,1
33,15,9,2,0,1,2,0,0,0,0,0,0,1
42,13,15,2,0,1,3,1,0,0,0,0,0,0
42,19,12,2,0,1,3,0,0,0,0,0,0,1
41,21,12,3,0,1,1,1,0,0,0,0,0,1
30,22,5,3,0,1,0,0,0,0,0,0,0,1
46,21,14,3,0,1,2,1,0,0,0,0,0,1
29,14,7,2,0,1,0,1,0,0,0,0,0,0
39,21,10,3,0,1,2,0,0,0,0,0,0,1
40,22,11,3,0,1,2,0,0,0,0,0,0,0
23,16,3,2,0,0,0,0,0,0,0,0,0,1
39,25,9,3,0,0,0,1,0,0,0,0,0,0
39,21,10,3,0,1,2,0,0,1,0,0,0,0
44,16,15,2,0,1,4,0,0,0,0,0,0,0
27,19,4,3,0,1,0,0,0,0,0,0,0,0
48,22,14,3,0,1,4,0,0,0,1,0,0,1
45,18,15,3,0,1,4,0,0,0,0,0,0,1
37,15,12,2,0,0,3,0,0,0,0,0,0,1
39,15,12,2,0,1,2,1,1,0,0,0,0,1
39,16,12,2,0,1,3,0,0,0,0,1,0,1
30,23,5,3,0,0,0,0,0,0,1,0,0,0
32,17,7,2,0,1,0,1,0,0,0,0,0,1
38,15,12,2,0,1,3,0,0,0,0,0,0,0
39,24,9,3,0,1,0,1,0,0,0,0,0,0
47,22,15,3,0,1,2,1,0,0,0,1,0,0
40,16,13,2,0,0,2,1,0,0,0,0,0,1
47,22,15,3,0,1,2,1,0,0,0,0,0,0
43,23,15,3,0,1,1,1,0,0,0,0,0,1
36,14,12,2,0,0,3,0,0,0,0,0,0,1
35,20,9,3,0,1,0,1,0,0,0,0,0,1
47,19,15,2,0,1,4,0,0,0,0,0,0,1
43,23,12,3,0,1,1,1,0,0,1,0,0,0
42,14,15,2,0,1,4,0,0,0,0,0,0,0
61,26,21,3,0,1,4,1,0,0,0,0,0,1
51,22,17,3,0,1,3,1,1,0,0,0,0,0
48,18,16,3,0,1,3,1,0,0,0,0,0,0
29,16,6,2,0,1,1,0,0,0,0,0,0,0
56,22,20,3,0,1,4,1,0,0,0,0,0,0
30,17,6,2,0,1,1,0,0,0,0,0,0,1
21,13,3,2,0,1,0,0,0,0,0,0,0,1
41,19,12,2,0,0,3,0,0,0,0,0,0,0
41,17,13,2,0,0,2,1,0,0,1,0,0,1
31,23,5,3,0,1,0,0,0,0,0,0,0,1
56,21,21,3,0,1,4,1,0,0,0,0,0,0
43,20,14,3,0,1,3,0,0,0,0,0,0,1
37,17,13,2,0,1,1,1,0,0,0,0,0,1
40,13,14,2,0,1,4,0,0,0,0,0,0,1
44,24,12,3,0,1,1,1,0,0,0,0,0,0
40,22,9,3,0,0,1,1,0,0,0,0,0,1
41,15,13,2,0,1,4,0,0,0,0,0,0,1
49,17,16,2,0,1,4,1,0,0,1,0,0,0
51,23,17,3,0,1,4,0,0,0,0,0,0,0
57,23,23,3,0,1,4,1,0,0,0,0,0,0
36,21,8,3,0,1,0,1,1,0,0,0,0,1
46,21,15,3,0,1,2,1,0,0,0,0,0,1
31,13,8,2,0,1,2,0,0,0,0,0,0,1
41,18,13,3,0,1,3,0,0,0,0,0,0,0
38,20,11,3,0,1,2,0,0,0,0,0,0,0
49,26,14,3,0,1,3,0,0,0,0,0,0,0
22,14,3,2,0,1,0,0,0,0,0,0,0,0
38,16,12,2,0,0,3,0,0,1,0,0,0,1
32,14,8,2,0,1,1,1,0,0,0,0,0,1
41,22,11,3,0,1,1,1,0,0,0,0,0,0
42,17,13,2,0,1,2,1,0,0,1,0,0,0
45,22,14,3,0,1,3,0,0,0,0,0,0,1
37,22,8,3,0,1,0,1,0,1,0,0,0,0
39,24,9,3,0,1,0,1,0,0,1,0,0,0
36,16,10,2,0,1,1,1,0,1,0,0,0,1
27,15,5,2,0,0,1,0,0,0,0,0,0,0
51,17,19,2,0,0,4,1,0,0,0,0,0,0
28,20,5,3,0,1,0,0,0,0,0,0,0,1
43,25,11,3,0,1,2,0,0,0,0,0,0,0
29,21,5,3,0,1,0,0,1,0,0,0,0,1
42,23,11,3,0,1,1,1,0,1,0,0,0,1
38,19,10,3,0,1,1,1,0,0,0,0,0,1
57,22,21,3,0,1,4,1,0,0,0,0,0,0
48,14,18,2,0,1,4,1,0,0,0,0,0,0
27,19,3,2,0,1,0,0,0,0,0,0,0,0
30,17,6,2,0,1,1,0,0,0,0,1,0,1
42,12,15,2,0,1,3,1,0,0,0,0,0,0
36,21,9,3,0,1,0,1,1,0,0,0,0,0
38,23,9,3,0,1,0,1,0,1,0,0,0,0
45,21,15,3,0,0,2,1,1,0,0,0,0,0
43,25,11,3,0,1,2,0,0,0,0,0,0,1
33,21,7,3,0,0,1,0,0,0,0,0,0,0
35,21,9,3,0,0,0,1,0,0,0,0,0,1
38,21,10,3,0,1,2,0,0,0,0,0,0,0
33,14,9,2,0,1,1,1,0,0,0,0,0,1
44,15,16,2,0,0,3,1,1,0,0,0,0,0
30,15,7,2,0,1,0,1,0,0,0,0,0,1
52,22,18,3,0,1,3,1,0,0,0,0,0,0
57,22,21,3,0,1,4,1,0,0,0,0,0,1
38,23,12,3,0,1,0,1,0,0,0,0,0,1
58,25,20,3,0,0,4,1,0,0,0,0,0,0
31,14,9,2,0,0,2,0,0,0,0,0,0,0
38,23,8,3,0,1,0,1,0,0,0,0,0,0
31,16,7,2,0,1,0,1,0,0,0,0,0,0
28,20,5,3,0,1,0,0,0,0,0,0,0,0
50,22,17,3,0,1,4,0,0,0,0,0,0,1
41,21,12,3,0,1,1,1,1,0,0,0,0,0
38,25,8,3,0,1,1,0,0,0,0,0,0,0
35,20,8,3,0,1,0,1,1,0,0,0,0,0
39,21,11,3,0,1,2,0,1,0,0,0,0,1
44,23,12,3,0,1,3,0,0,0,0,0,0,1
48,21,16,3,0,1,4,0,1,0,0,0,0,1
38,20,9,2,0,1,2,0,0,0,0,0,0,1
43,20,14,3,0,1,3,0,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,0
41,18,13,3,0,0,2,1,0,0,0,0,0,1
52,17,22,2,0,1,4,1,0,0,0,0,0,1
42,17,13,2,0,1,2,1,0,1,0,0,0,0
42,19,13,3,0,1,3,0,0,0,0,0,0,1
39,22,10,3,0,1,2,0,0,0,0,0,0,0
47,24,14,3,0,1,3,0,0,0,0,0,0,0
31,19,7,3,0,0,1,0,0,0,0,0,0,0
45,20,15,3,0,1,2,1,0,0,0,0,0,1
44,19,13,2,0,1,2,1,0,0,0,0,0,0
42,19,14,3,0,0,2,1,0,0,0,0,0,1
57,22,21,3,0,1,4,1,0,0,0,0,0,1
26,18,3,2,0,1,0,0,0,0,1,0,0,0
49,25,14,3,0,1,2,1,0,0,0,0,0,1
44,16,15,2,0,1,4,0,0,0,0,0,0,0
52,19,17,2,0,1,4,1,0,0,0,0,0,1
42,22,12,3,0,1,1,1,0,0,0,0,0,0
39,19,10,2,0,1,1,1,0,0,0,0,0,0
22,14,3,2,0,1,0,0,0,0,0,0,0,0
46,21,15,3,0,1,2,1,0,0,0,0,0,1
42,23,11,3,0,1,1,1,0,0,1,0,0,1
35,17,9,2,0,1,2,0,0,0,0,0,0,1
40,20,12,3,0,1,1,1,0,0,0,0,0,0
30,16,6,2,0,1,0,1,0,0,0,1,0,0
45,15,16,2,0,1,3,1,1,0,0,0,0,0
27,14,6,2,0,1,1,0,0,0,0,0,0,0
39,22,10,3,0,1,2,0,0,0,0,1,0,0
49,22,16,3,0,1,4,0,0,1,0,0,0,1
47,20,16,3,0,1,4,0,0,0,0,0,0,0
32,20,8,3,0,0,1,0,0,0,0,0,0,0
22,14,3,2,0,1,0,0,0,0,0,0,0,0
52,22,18,3,0,1,3,1,0,0,0,1,0,0
35,22,8,3,0,1,1,0,0,0,0,1,0,1
37,22,9,3,0,1,0,1,0,0,0,0,0,0
37,17,13,2,0,1,1,1,0,0,0,0,0,1
28,20,5,3,0,1,0,0,0,0,0,0,0,0
40,23,10,3,0,1,2,0,0,0,1,0,0,0
36,21,9,3,0,1,0,1,0,0,0,0,0,1
55,20,21,3,0,1,4,1,0,0,0,0,0,1
33,16,6,2,0,1,2,0,0,0,0,0,0,0
36,14,12,2,0,0,3,0,0,0,0,0,0,0
35,21,9,3,0,0,0,1,1,0,0,0,0,1
50,20,18,3,0,1,3,1,0,0,0,0,0,1
27,14,6,2,0,1,1,0,0,0,0,0,0,1
48,23,15,3,0,1,2,1,0,0,0,1,0,0
41,21,12,3,0,1,1,1,0,0,0,0,0,0
36,19,10,3,0,1,2,0,0,0,0,0,0,0
48,21,15,3,0,1,4,0,0,0,0,0,0,1
35,22,8,3,0,1,1,0,0,0,0,0,0,0
36,18,12,2,0,1,2,0,0,0,0,0,0,0
27,19,5,3,0,1,0,0,0,0,0,0,0,1
39,19,12,3,0,1,1,1,0,0,0,0,0,1
36,21,9,3,0,1,0,1,1,0,0,0,0,0
40,20,12,3,0,1,1,1,0,0,0,0,0,1
40,22,10,3,0,1,1,1,1,0,0,0,0,1
43,23,15,3,0,1,1,1,0,0,0,0,0,0
43,20,14,3,0,1,3,0,0,0,0,0,0,1
32,17,7,2,0,1,0,1,0,0,1,0,0,0
36,21,9,3,0,1,0,1,0,0,0,0,0,0
30,22,5,3,0,1,0,0,0,0,0,0,0,0
56,22,22,3,0,1,4,1,0,0,0,0,0,1
42,23,14,3,0,1,1,1,0,0,0,0,0,0
41,24,11,3,0,0,2,0,0,0,0,0,0,0
48,20,17,3,0,1,4,0,0,0,0,0,0,0
40,14,14,2,0,0,4,0,0,0,0,0,0,1
41,24,9,3,0,0,2,0,0,0,0,0,0,1
38,21,10,3,0,0,2,0,0,0,0,1,0,0
38,18,10,2,0,1,1,1,0,0,0,0,0,1
35,22,8,3,0,1,1,0,0,0,0,0,0,0
51,24,16,3,0,0,3,1,0,0,0,0,0,1
21,13,3,2,0,1,0,0,0,0,0,0,0,1
45,17,15,2,0,1,4,0,0,0,1,0,0,1
34,14,10,2,0,1,1,1,0,0,0,0,0,1
50,15,19,2,0,1,4,1,1,0,0,0,0,1
45,20,13,2,0,1,2,1,0,0,0,0,0,0
45,22,14,3,0,1,3,0,0,0,0,1,0,1
34,16,9,2,0,1,2,0,0,0,0,0,0,0
34,14,10,2,0,1,1,1,0,0,0,0,0,1
55,21,21,3,0,0,4,1,0,0,0,0,0,1
51,16,18,2,0,1,4,1,0,0,1,0,0,0
33,15,9,2,0,1,2,0,0,0,0,0,0,1
49,16,18,2,0,0,4,1,0,0,0,1,0,0
